,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
36,"""14033""","Beverages, ABBOTT, EAS whey protein powder",39.0,2.0 scoop,1.000,0.361,,2.0,0.278,,0.007,,0,,,,,,,,,,,,,,,,,,0,,,,,,,6,,0,,,,3.900,0.390,,0.195,0.041,,,,,,,,,,,628,,0.048,,,,,,,,,,,,,0.334,0.000,0.89,0.110,0.2,6,0.005,0.39,,1.42,,0.000,,,,,,,,,,0.320,220.0,,,,,,,,21,150.0,,,,,,,,,,78.0,,,,0.00,31.8,,0.00,31.8,,7.0,,,0.0,,,,,,,,,0.0,,71.0,0.103,,,,,,0.0,,0.3,,,,,
37,"""43528""","Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",252.0,1.0 cup,1.446,6.691,,20.99,0.381,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,375,,0,,,,5.000,0.499,,0.204,0.081,,,,,,,,,,,1484,,0.000,,,,,,,,,,,,,0.431,0.000,1.51,2.759,19.9,375,0.000,0.499,,1.51,,0.000,,,,,,,,,,6.612,441.0,,,,,,,,1252,355.0,,,,,,,,,1.300,101.0,,,,1.51,81.6,,1.51,81.6,,50.1,,,0.0,101,,,,,,,,2.5,,101.0,2.759,,,,,,0.0,,30.0,,,,,
38,"""14062""","Beverages, ABBOTT, ENSURE, Nutritional Shake, Ready-to-Drink",254.0,8.0 fl oz,1.072,3.216,,24.64,0.401,,0.003,,0,0.323,3.61,,,,,,,,,,,,,,,,0,,,,,,,401,,0,,,,5.359,0.536,0.005,0.206,0.127,,,,,,,,,,,1120,,0.013,,,,,,,,,,,,,0.455,0.000,1.60,2.144,21.3,401,0.005,0.536,0.015,1.52,,0.000,,,,,,,,,,1.232,396.0,,,,,,,,1339,267.0,,,,,,,,,,107.0,,,,1.52,82.3,,1.52,82.3,,42.88,,,0.0,107,,3.129,,2.68,,,,2.8,,107.0,1.991,,,,,,0.0,,32.3,,,,,
39,"""14056""","Beverages, Acai berry drink, fortified",266.0,8.0 fl oz,0.000,,17.56,29.53,0.080,,0.000,,11,,,,,,,0.0,,,,,,,,,3.2,,2083,,,,,,,,,0,,,,24.100,0.202,,0.000,,9.84,,,,,,,,,,692,,0.000,,,,,,,0.27,,51.0,,,,0.106,0.000,9.04,0.000,44.4,1290,0.000,2.926,,1.65,0.00,,,,,,,,,,0.0,0.000,346.0,,,,,,,,25797,165.0,,,,,,,,0,4.416,11.0,,,,9.04,0.0,,9.04,0.0,,34.13,,,122.0,0,,,,,,,,0.0,,29.0,0.000,,,,,,0.0,,112.0,0.0,,,0.0,
40,"""14054""","Beverages, almond milk, chocolate, ready-to-drink",240.0,8.0 fl oz,0.000,0.499,,21.0,0.053,0.089,0.000,,2,,,,0.034,,166.1,,,,0.0,0.408,0.175,0.002,,0.000,1.0,,0,,,,,7,0.0,149,,0,,,,0.247,0.161,0.000,0.000,,,0.000,2,,0.000,2,,0.036,,,502,,0.000,,,,,,,,,,,,,0.425,0.000,3.00,1.500,0.0,151,0.000,0.014,,0.89,,0.000,,,,,,,,,,0.499,180.0,,0.062,3.0,0.012,,,,499,120.0,0.000,0.012,,0,0.026,0.000,0.5,0,0.199,2.0,0.043,0.000,46.0,3.00,4.8,0.058,3.00,4.8,0.058,22.51,,,0.0,101,,,,,0.146,,0.000,2.4,0.048,29.0,1.486,0.034,0.0,,,,10.0,,10.6,,,,,
41,"""14016""","Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",240.0,8.0 fl oz,0.000,0.499,,15.0,0.036,,0.000,,2,,,,,,,,,,0.0,,,0.002,,0.000,1.0,,0,,,,,,0.0,151,,0,,,,0.180,0.041,0.000,0.000,,,0.000,2,,0.000,2,,,,,377,,0.000,,,,,,,,,,,,,0.425,0.000,3.00,1.500,0.0,151,0.000,0.007,,0.77,,0.000,,,,,,,,,,0.499,120.0,,,,,,,,499,91.0,0.000,,,,,,,0,0.079,2.0,,,,3.00,2.4,,3.00,2.4,,15.82,,,0.0,101,,,,,,,,2.4,,17.0,1.486,,,,,,0.0,,,,,,,
42,"""14091""","Beverages, almond milk, unsweetened, shelf stable",262.0,1.0 cup,0.210,0.629,0.00,2.12,0.000,,0.000,,3,0.000,16.58,,,,,0.0,,,0.0,,,0.003,,0.000,0.5,,0,0.0,,,,,,,,0,,,,0.183,0.052,0.000,0.050,,0.00,0.000,3,,0.000,3,,,,,170,0.000,0.008,,,,,252.93,0,0.84,,482.0,,0,0.005,0.026,,0.00,1.546,,0,,0.0,,2.07,0.34,0.000,2.6,0.000,,0.013,189.0,0.0,,,0.0,0.660,176.0,0.0,,,,0.0,,2.12,0,39.0,,,,,,,,0,0.105,3.0,,,,0.00,8.1,,0.00,8.1,,3.43,0.000,,0.0,107,1.475,0.66,,0.026,,,,2.6,,16.0,1.475,,0.3,,,0.0,0.0,,,0.0,,,0.0,
43,"""14216""","Beverages, aloe vera juice drink, fortified with Vitamin C",240.0,8.0 fl oz,0.000,,,9.0,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.000,,,,,,,,,,,,146,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.05,,0.000,,,,,,,,,,,0.0,,,,,,,,0,36.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,9.0,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,9.1,,,,,
44,"""14250""","Beverages, AMBER, hard cider",355.0,12.0 fl oz,0.000,,,21.02,0.032,,0.000,,4,,,,,,,,,,,,,,,,0.0,,53,,,,,,,,,0,,,,0.160,0.064,,0.000,,,,,,,,,,,,838,,0.000,,,,,,,,,,,,,0.046,,0.00,0.000,3.9,4,0.000,0.075,,4.79,,0.000,,,,,,,,,,0.000,192.0,,,,,,,,96,199.0,,,,,,,,0,0.064,4.0,,,,0.00,6.0,,0.00,6.0,,21.02,,,0.0,,,,,,,,,0.0,,11.0,0.000,,,,,,0.0,,8.2,,,,,
45,"""14162""","Beverages, Apple juice drink, light, fortified with vitamin C",240.0,8.0 fl oz,0.000,,,11.52,0.010,,,,0,,,,,,,,,,,,,,,,0.0,,38,,,,,,,,,0,,,,0.161,0.024,,0.000,,,,,,,,,,,,221,,0.000,,,,,,,,,,,,,0.036,,0.00,,,0,0.000,0.043,,0.38,,0.000,,,,,,,,,,0.000,122.0,,,,,,,,0,53.0,,,,,,,,,,0.0,,,,0.00,4.3,,0.00,4.3,,12.24,,,0.0,,,,,,,,,0.0,,12.0,0.000,,,,,,0.0,,57.6,,,,,
46,"""14475""","Beverages, ARIZONA, tea, ready-to-drink, lemon",30.6,1.0 fl oz,0.000,,,2.95,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,0,12.0,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
47,"""14121""","Beverages, carbonated, club soda",29.6,1.0 fl oz,0.000,,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.002,,0.000,,,,,,,,,0.000,,,0,,,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,1.0,,,0.0,,,,,,0.0,,,,0,,,0.0,,0.000,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,0.000,,,,,0.0,,,,,,,
48,"""14400""","Beverages, carbonated, cola, fast-food cola",258.0,"1.0 serving child 12 fl oz, without ice",0.000,,,23.14,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,21,,,,0.000,0.003,,0.000,,,,,,,,,,,,405,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.1,,0.000,,,,,,,,,,0.000,5.0,0.3,,,,,,,0,95.0,,,,,,,,,0.005,0.0,,,,0.00,0.8,,0.00,0.8,,24.66,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
49,"""14148""","Beverages, carbonated, cola, regular",30.7,1.0 fl oz,0.000,,1.79,3.05,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,3,,,,0.000,0.002,,0.000,,1.26,,,,,,,,,,54,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.01,,0.000,,,,,,,,,0.0,0.000,2.0,,,,,,,,0,13.0,,,,,,,,,0.001,0.0,,,,0.00,0.1,,0.00,0.1,,3.18,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,0.0,
50,"""14147""","Beverages, carbonated, cola, without caffeine",30.7,1.0 fl oz,0.000,,1.87,3.25,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.000,,1.38,,,,,,,,,,52,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.02,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,0,13.0,,,,,,,,,,0.0,,,,0.00,0.1,,0.00,0.1,,3.25,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
51,"""14136""","Beverages, carbonated, ginger ale",30.5,1.0 fl oz,0.000,,1.13,2.71,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.005,,0.000,,0.95,,,,,,,,,,43,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.0,,0.000,,,,,,,,,,0.000,0.0,,,,,,,,0,10.0,,,,,,,,,0.004,0.0,,,,,0.0,,,0.0,,2.67,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
52,"""14142""","Beverages, carbonated, grape soda",31.0,1.0 fl oz,0.000,,,,,,,,0,,,,0.0,,26.8,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.000,0.007,,0.000,,,,,,,,,0.000,,,56,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,0.0,,,0.0,,,,,0,13.0,,,,0,,,0.0,,0.004,0.0,,,0.0,,,,,,,3.47,,,,,,,,,0.0,,,,,,,0.000,,,,,,,,,,,,
53,"""14144""","Beverages, carbonated, lemon-lime soda, no caffeine",30.8,1.0 fl oz,0.000,,1.81,3.2,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.005,0.000,,0.000,,1.33,,,,,,,,,,52,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.0,,,,,,,,,,,,0.000,0.0,,,,,,,,0,13.0,,,,,,,,,,0.0,,,,0.00,0.1,,0.00,0.1,,3.21,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
54,"""14165""","Beverages, carbonated, limeade, high caffeine",253.0,1.0 cup,0.000,,5.69,10.04,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,46,,,,0.000,0.015,,0.000,,4.35,,,,,,,,,,185,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.23,,0.000,,,,,,,,,0.0,0.000,48.0,,,,,,,,0,43.0,,,,,,,,,0.010,0.0,,,,,0.0,,,0.0,,10.4,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,0.0,
55,"""14416""","Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine",29.6,1.0 fl oz,0.000,,,0.0,0.001,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,4,,,,0.000,0.001,,0.000,,,,,,,,,,,,2,,0.000,,,,,,,,,,,,,0.007,,0.00,,,0,,0.0,,0.01,,0.000,,,,,,,,,,0.000,2.0,,,,,,,,0,1.0,,,,,,,,,0.032,0.0,,,,,0.0,,,0.0,,0.09,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
56,"""14146""","Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",29.6,1.0 fl oz,0.000,,,0.0,0.001,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.001,,0.000,,,,,,,,,,,,1,,0.000,,,,,,,,,,,,,0.007,,0.00,,,0,,0.0,,0.01,,0.000,,,,,,,,,,0.000,2.0,,,,,,,,0,0.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.04,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
57,"""14166""","Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",29.6,1.0 fl oz,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,3,,,,0.000,0.004,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,,0.0,,,,,,,,,0.003,0.0,,,,,,,,,,0.03,,,0.0,,,,,,,,,,,,0.000,,,,,,0.0,,,,,,,
58,"""14143""","Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine",29.6,1.0 fl oz,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.007,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,,0.0,,,,,,,,,0.005,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
59,"""14151""","Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine",29.6,1.0 fl oz,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,4,,,,0.000,0.007,,0.000,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,,0.0,,,,,,,,,0.005,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
60,"""14150""","Beverages, carbonated, orange",31.0,1.0 fl oz,0.000,,,,,,,,0,,,,0.0,,25.0,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.000,0.005,,0.000,,,,,,,,,0.000,,,62,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,1.0,0.0,,0.0,,,,,0,15.0,,,,0,,,0.0,,0.004,0.0,0.000,,0.0,,,,,,,3.81,,,,,,,,,0.0,,,,,,,0.000,,,,,,,,,,,,
61,"""14153""","Beverages, carbonated, pepper-type, contains caffeine",30.7,1.0 fl oz,0.021,0.000,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0,,3,,,,0.000,0.002,,,,,,,,,,,0.000,,,53,,,,,,,,,,,,,,,,,0.00,0.000,,,,,,0.01,,,,,,,,,,,,0.000,0.0,,0.000,0.03,,,,,0,13.0,,,,0,0.000,,0.0,,0.011,0.0,0.000,,3.0,,,,,,,3.19,,,,,,,,,0.0,,,,,,,0.000,,,,,,,,,,,,
62,"""14149""","Beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",29.6,1.0 fl oz,0.000,,,1.53,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,3,,,,,0.000,,0.000,,,,,,,,,,,,25,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.02,,0.000,,,,,,,,,,0.000,1.0,,,,,,,,0,6.0,,,,,,,,,,0.0,,,,0.00,0.1,,0.00,0.1,,1.53,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
63,"""14157""","Beverages, carbonated, root beer",30.8,1.0 fl oz,0.000,,,3.26,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.002,,0.000,,,,,,,,,,,,53,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,0.0,,,,,,,,0,13.0,,,,,,,,,0.004,0.0,,,,0.00,0.1,,0.00,0.1,,3.26,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
64,"""14145""","Beverages, carbonated, SPRITE, lemon-lime, without caffeine",30.8,1.0 fl oz,0.000,,1.60,2.77,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.005,0.000,,0.000,,0.96,,,,,,,,,,51,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.0,,0.000,,,,,,,,,,0.000,0.0,,,,,,,,0,12.0,,,,,,,,,0.001,0.0,,,,0.00,0.1,,0.00,0.1,,3.12,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,,
65,"""14155""","Beverages, carbonated, tonic water",30.5,1.0 fl oz,0.000,,,2.68,0.000,,,,0,,,,0.0,,25.2,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.002,,0.000,,,,,,,,,0.000,,,43,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,,0.0,,,0.0,,,,,0,10.0,,,,0,,,0.0,,0.000,0.0,,,0.0,,0.0,,,0.0,,2.68,,,0.0,,,,,,0.0,,,,,0.0,,0.000,,,,,0.0,,,,,,,
66,"""14168""","Beverages, Carob-flavor beverage mix, powder",12.0,1.0 tbsp,0.004,0.008,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,0.091,0.007,,0.001,0.000,,,,,,,,,,,187,,0.000,,,,,,,,,,,,,0.000,,0.00,0.007,,0,,,,0.23,,,,,,,,,,,,0.008,12.0,,,,,,,,0,45.0,,,,,,,,,0.008,0.0,,,,0.00,,,0.00,,,11.2,,,,,,,,,,,,,,,0.007,,,,,,,,,,,,,
67,"""14169""","Beverages, Carob-flavor beverage mix, powder, prepared with whole milk",256.0,1.0 cup (8 fl oz),4.554,0.484,,,,,0.182,,13,,,,0.343,,,,,,,,,,,,1.0,,,,,,,,,69,,,,,,0.353,0.064,,0.891,0.182,,,,,,,,0.348,,,801,,0.724,,,,,,,,,,,,,0.445,,1.08,1.989,,69,0.187,0.102,,1.92,,,,,,,,,,,,0.302,335.0,,0.835,7.96,0.000,,,,248,192.0,,0.182,,26,0.371,,9.2,0,0.015,13.0,0.402,2.025,205.0,,,,,,,22.22,,,,,,,,,0.182,,,,,,1.989,0.182,,,,,,,,,,,,
68,"""14092""","Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",240.0,1.0 cup,0.000,0.583,,0.0,0.144,,0.000,,2,,,,,,,,,,,,,,,,1.0,,0,,,,,,,149,,0,,,,0.180,0.070,,0.000,,,,,,,,,,,,216,,0.000,,,,,,,,,,,,,0.113,,0.00,1.750,0.0,149,0.000,0.036,,1.63,,0.000,,,,,,,,,,0.583,230.0,,,,,,,,499,50.0,,,,,,,,0,,2.0,,,,,0.0,,,0.0,,3.0,,,0.0,101,,,,,,,,2.4,,24.0,1.733,,,,,,12.0,,0.0,,,,,
69,"""14163""","Beverages, chocolate drink, milk and soy based, ready to drink, fortified",237.0,8.0 fl oz,1.000,0.135,,20.0,0.374,,0.007,,0,,,,,,,,,,,,,,,,3.1,,0,,,,,,,374,,0,,,,4.001,0.500,,0.296,0.012,,,,,,,,,,,1005,,0.097,,,,,,,,,,,,,0.424,0.000,2.11,2.735,40.1,374,0.021,0.699,0.033,2.3,,0.000,5.9,,,,,,,,,0.123,581.0,,,,,,,,1249,239.0,,,,,,,,,35.000,100.0,,,,2.11,3.8,,2.11,3.8,,41.0,,,0.0,239,,,,,,,,5.9,,100.0,2.654,,,,,,31.0,,60.0,,,,,
70,"""14164""","Beverages, chocolate malt powder, prepared with 1% milk, fortified",98.0,1.0 cup dry mix,0.617,0.034,0.00,7.65,0.164,,0.018,,7,,,,,,,0.0,,,,,,,,,,,0,0.0,,,,,,168,,1,,,,1.398,0.119,,0.123,0.004,0.00,,,,,,,,,,234,,0.089,,,,,,,0.00,,157.0,,,,0.257,0.000,0.46,0.270,0.1,168,0.028,0.129,,0.93,0.00,,,,,,,,,,0.0,0.029,187.0,,,,,,,,559,56.0,,,,,,,,0,0.039,7.0,,,,0.00,17.2,,0.00,17.2,,8.63,,,0.0,98,,,,,,,,2.5,,24.0,0.244,,0.0,,,,0.0,,2.9,0.0,,0.013,4.69,
71,"""14083""","Beverages, chocolate malt, powder, prepared with fat free milk",256.0,1.0 serving,0.287,0.018,,19.89,0.238,,0.003,,13,,,,,,,,,,,,,,,,,,0,,,,,,,351,,0,,,,2.214,0.228,,0.046,0.005,,,,,,,,,,,525,,0.041,,,,,,,,,,,,,0.343,0.000,0.92,0.115,0.0,351,0.008,0.297,,2.51,,0.000,3.8,,,,,,,,,0.013,404.0,,,,,,,,1172,125.0,,,,,,,,0,,13.0,,,,,0.0,,,0.0,,22.12,,,0.0,154,,,,,,,,3.8,,51.0,0.092,,,,,,0.0,,8.4,,,,,
72,"""14063""","Beverages, chocolate powder, no sugar added",11.0,2.0 tbsp,0.000,0.201,,3.0,0.165,,0.000,,1,,,,,,,,,,,,,,,,1.0,,0,,,,,,,0,,0,,,,2.816,0.200,,0.000,0.022,,,,,,,,,,,161,,0.000,,,,,,,,,,,,,0.038,,0.00,0.233,,0,0.000,0.2,,1.18,,0.000,,,,,,,,,,0.179,188.0,,,,,,,,0,38.0,,,,,,,,0,,1.0,,,,0.00,29.4,,0.00,29.4,,7.51,,,0.0,,,,,,,,,0.0,,45.0,0.225,,,,,,0.0,,6.0,,,,,
73,"""14181""","Beverages, chocolate syrup",39.0,1.0 serving 2 tbsp,0.202,0.010,,19.36,0.004,,0.000,,1,,,,,,,,,,,,,,,,1.0,,1,,,,,,,0,,2,,,,0.126,0.200,,0.104,0.001,,,,,,,,,,,455,,0.000,,,,,,,,,,,,,0.020,,0.00,0.112,0.2,0,0.000,0.002,,0.26,,0.000,,,,,,,,,,0.009,87.0,,,,,,,,0,109.0,,,,,,,,0,0.149,1.0,,,,0.00,0.5,,0.00,0.5,,25.39,,,0.0,,,,,,,,,0.0,,25.0,0.112,,,,,,74.0,,0.1,,,,,
74,"""14182""","Beverages, chocolate syrup, prepared with whole milk",282.0,1.0 cup (8 fl oz),4.740,0.485,,31.89,0.110,0.685,0.180,,14,,,,0.372,,,,,,,,,,,,0.8,,0,,,,,,0.0,68,,6,,,,0.386,0.254,0.000,0.998,0.180,,0.000,14,,0.000,14,,0.372,,,1063,,0.725,,,,,,,,,,,,,0.465,0.000,1.07,2.087,0.6,70,0.186,0.09,0.000,1.95,,0.000,,,,,,,,,,0.302,409.0,,0.857,8.35,0.000,,,,248,254.0,,0.192,,25,0.395,0.000,9.6,0,0.155,14.0,0.426,2.104,254.0,,,,,,,36.04,,,0.0,,,,,,0.217,,0.180,,,,2.087,0.192,,,,,180.0,,0.0,,,,,
75,"""14557""","Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",22.0,1.0 serving,0.500,0.000,,18.0,0.002,,0.000,,1,,,,,,,,,,,,,,,,1.0,,0,,,,,,,0,,2,,,,0.044,0.200,,0.256,0.000,,,,,,,,,,,368,,0.001,,,,,,,,,,,,,0.012,,0.00,,0.2,0,0.000,0.2,,0.4,,0.000,,,,,,,,,,0.000,62.0,,,,,,,,0,88.0,,,,,,,,0,0.156,1.0,,,,0.00,0.7,,0.00,0.7,,19.86,,,0.0,,,,,,,,,0.0,,12.0,0.000,,,,,,61.0,,6.0,,,,,
76,"""14558""","Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, prepared with whole milk",266.0,1.0 serving,5.051,0.473,,30.83,0.114,,0.181,,13,,,,,,,,,,,,,,,,1.1,,0,,,,,,,109,,3,,,,,0.261,,1.146,0.181,,,,,,,,,,,992,,0.726,,,,,,,,,,,,,0.423,0.000,1.09,1.982,0.8,112,0.186,0.287,,2.05,,0.000,,,,,,,,,,0.293,383.0,,,,,,,,394,237.0,,,,,,,,0,0.165,13.0,,,,0.00,35.6,,0.00,35.6,,31.57,,,0.0,125,,,,,,,,3.2,,37.0,1.982,,,,,,61.0,,6.1,,,,,
